date,close,future_return_5d,signal,ret_1d,vol,signal_eff,raw_trade_ret,sl,tp,clipped_ret,effective_ret,strategy_return,equity
2021-09-22,118.4,-0.0288006756756757,0,0.1611258213199962,0.529540042642163,1.0,-0.0288006756756757,0.2647700213210815,0.7943100639632446,-0.0288006756756757,-0.0338006756756757,-0.0010140202702702708,1.103275981325317
2021-09-29,67.06,0.1999701759618251,1,-0.4336148648648649,0.5310894516292751,0.0,0.0,0.26554472581463756,0.7966341774439127,0.0,0.0,0.0,1.103275981325317
2021-10-06,115.45,-0.2620181896925075,0,0.7215926036385327,0.5371020354475207,1.0,-0.2620181896925075,0.26855101772376033,0.805653053171281,-0.2620181896925075,-0.2670181896925075,-0.008010545690775224,1.0944381386673758
2021-10-13,105.28,-0.6129369300911854,0,-0.08809008228670423,0.5288338514705749,0.0,-0.0,0.26441692573528747,0.7932507772058623,-0.0,0.0,0.0,1.0944381386673758
2021-10-20,107.36,-0.4754098360655737,0,0.019756838905774954,0.5222839540987008,0.0,-0.0,0.2611419770493504,0.7834259311480511,-0.0,0.0,0.0,1.0944381386673758
2021-10-27,114.99,-0.2665449169492998,0,0.07106929955290608,0.5148442343875144,0.0,-0.0,0.2574221171937572,0.7722663515812715,-0.0,0.0,0.0,1.0944381386673758
2021-11-03,80.47,-0.1370697154218964,0,-0.30020001739281676,0.5189128038891564,0.0,-0.0,0.2594564019445782,0.7783692058337346,-0.0,0.0,0.0,1.0944381386673758
2021-11-10,85.2,-0.1092723004694835,0,0.05877966944202817,0.48770672543460997,0.0,-0.0,0.24385336271730498,0.731560088151915,-0.0,0.0,0.0,1.0944381386673758
2021-11-17,40.75,-0.0120245398773006,0,-0.5217136150234742,0.4852518543818534,0.0,-0.0,0.2426259271909267,0.7278777815727802,-0.0,0.0,0.0,1.0944381386673758
2021-11-24,56.32,0.6226917613636365,0,0.3820858895705521,0.4840625867297129,0.0,0.0,0.24203129336485646,0.7260938800945693,0.0,0.0,0.0,1.0944381386673758
2021-12-01,84.34,0.237846810528812,1,0.4975142045454546,0.4880915524176698,0.0,0.0,0.2440457762088349,0.7321373286265047,0.0,0.0,0.0,1.0944381386673758
2021-12-08,69.44,0.480270737327189,1,-0.17666587621531904,0.4900964618613264,1.0,0.480270737327189,0.2450482309306632,0.7351446927919896,0.480270737327189,0.475270737327189,0.01425812211981567,1.110042771301079
2021-12-15,75.89,-0.015417050994861,0,0.09288594470046085,0.4879961165160837,1.0,-0.015417050994861,0.24399805825804186,0.7319941747741255,-0.015417050994861,-0.020417050994861,-0.00061251152984583,1.109362857305035
2021-12-22,40.26,1.2704918032786887,1,-0.4694953221768349,0.49548721959766556,0.0,0.0,0.24774360979883278,0.7432308293964983,0.0,0.0,0.0,1.109362857305035
2021-12-29,91.39,-0.2262829631250684,0,1.2699950322901143,0.5293906524247098,1.0,-0.2262829631250684,0.2646953262123549,0.7940859786370648,-0.2262829631250684,-0.2312829631250684,-0.006938488893752052,1.1016655554404828
2022-01-05,104.4,-0.5982758620689655,0,0.14235693183061615,0.5294090012392353,0.0,-0.0,0.26470450061961764,0.794113501858853,-0.0,0.0,0.0,1.1016655554404828
2022-01-12,102.79,-0.2764860394980056,0,-0.01542145593869726,0.5294285749461267,0.0,-0.0,0.26471428747306336,0.7941428624191901,-0.0,0.0,0.0,1.1016655554404828
2022-01-19,74.72,-0.3217344753747323,0,-0.2730810390115771,0.5321909479477666,0.0,-0.0,0.2660954739738833,0.7982864219216499,-0.0,0.0,0.0,1.1016655554404828
2022-01-26,91.41,-0.4233672464719396,0,0.2233672376873661,0.5212673393819384,0.0,-0.0,0.2606336696909692,0.7819010090729075,-0.0,0.0,0.0,1.1016655554404828
2022-02-02,70.71,-0.3698203931551406,0,-0.226452248112898,0.48960181367675265,0.0,-0.0,0.24480090683837633,0.734402720515129,-0.0,0.0,0.0,1.1016655554404828
2022-02-09,41.94,1.4022412970910825,0,-0.40687314382689854,0.4872519975168049,0.0,0.0,0.24362599875840246,0.7308779962752074,0.0,0.0,0.0,1.1016655554404828
2022-02-16,74.37,0.5128411994083635,1,0.7732474964234624,0.49823321276956967,0.0,0.0,0.24911660638478483,0.7473498191543545,0.0,0.0,0.0,1.1016655554404828
2022-02-23,50.68,0.8370165745856353,1,-0.318542423020035,0.4992038704374352,1.0,0.8370165745856353,0.2496019352187176,0.7488058056561528,0.7488058056561528,0.7438058056561528,0.022314174169684585,1.126248312521324
2022-03-02,52.71,0.8681464617719596,1,0.04005524861878462,0.49278038218919606,1.0,0.8681464617719596,0.24639019109459803,0.7391705732837941,0.7391705732837941,0.7341705732837941,0.02202511719851382,1.1510540635992346
2022-03-09,44.56,1.6427289048473963,1,-0.15461961677101121,0.4264496369274299,1.0,1.6427289048473963,0.21322481846371494,0.6396744553911449,0.6396744553911449,0.6346744553911449,0.019040233661734345,1.1729704019274527
2022-03-16,100.75,0.072456575682382,1,1.260996409335727,0.4523989319985727,1.0,0.072456575682382,0.22619946599928634,0.678598397997859,0.072456575682382,0.06745657568238199,0.0020236972704714595,1.1753441389281771
2022-03-23,112.51,-0.1411430095102658,0,0.11672456575682388,0.4371211959163236,1.0,-0.1411430095102658,0.2185605979581618,0.6556817938744854,-0.1411430095102658,-0.1461430095102658,-0.004384290285307973,1.1701910890379807
2022-03-30,93.1,0.1600429645542427,1,-0.17251799840014226,0.43796472818369464,0.0,0.0,0.21898236409184732,0.6569470922755419,0.0,0.0,0.0,1.1701910890379807
2022-04-06,98.47,-0.1774144409464811,0,0.05767991407089146,0.42982882902901554,1.0,-0.1774144409464811,0.21491441451450777,0.6447432435435233,-0.1774144409464811,-0.1824144409464811,-0.005472433228394432,1.1637872964387583
2022-04-13,117.76,-0.5484035326086957,0,0.19589722758200478,0.42685493893886783,0.0,-0.0,0.21342746946943392,0.6402824084083018,-0.0,0.0,0.0,1.1637872964387583
2022-04-20,108.05,0.014807959278112,0,-0.08245584239130443,0.42657032624460367,0.0,0.0,0.21328516312230184,0.6398554893669055,0.0,0.0,0.0,1.1637872964387583
2022-04-27,96.63,-0.2020076580772016,0,-0.10569180934752431,0.42753376693519424,0.0,-0.0,0.21376688346759712,0.6413006504027914,-0.0,0.0,0.0,1.1637872964387583
2022-05-04,108.0,-0.3478703703703703,0,0.11766532132877994,0.4258596256076835,0.0,-0.0,0.21292981280384174,0.6387894384115252,-0.0,0.0,0.0,1.1637872964387583
2022-05-11,81.0,0.0643209876543209,0,-0.25,0.4289736430616722,0.0,0.0,0.2144868215308361,0.6434604645925083,0.0,0.0,0.0,1.1637872964387583
2022-05-18,53.18,0.7989845806694247,1,-0.34345679012345676,0.420732832340895,0.0,0.0,0.2103664161704475,0.6310992485113425,0.0,0.0,0.0,1.1637872964387583
2022-05-25,109.65,-0.5325125398996808,0,1.0618653629183905,0.44863837791780314,1.0,-0.5325125398996808,0.22431918895890157,0.6729575668767047,-0.22431918895890157,-0.22931918895890158,-0.006879575668767047,1.155780933670558
2022-06-01,77.11,0.1570483724549345,1,-0.2967624259005929,0.44906138918781713,0.0,0.0,0.22453069459390856,0.6735920837817257,0.0,0.0,0.0,1.155780933670558
2022-06-08,70.43,0.685787306545506,1,-0.08662949033847744,0.4456959542574935,1.0,0.685787306545506,0.22284797712874674,0.6685439313862402,0.6685439313862402,0.6635439313862402,0.019906317941587207,1.1787882764070288
2022-06-15,86.21,-0.5243011251594942,0,0.22405225046145083,0.44453521968480775,1.0,-0.5243011251594942,0.22226760984240387,0.6668028295272116,-0.22226760984240387,-0.22726760984240388,-0.006818028295272116,1.1707512645843505
2022-06-22,95.67,-0.425211665098777,0,0.10973204964621286,0.4365668395962292,0.0,-0.0,0.2182834197981146,0.6548502593943438,-0.0,0.0,0.0,1.1707512645843505
2022-06-29,51.26,1.062621927428795,0,-0.4641998536636355,0.44441562479263097,0.0,0.0,0.22220781239631548,0.6666234371889465,0.0,0.0,0.0,1.1707512645843505
2022-07-06,89.22,0.0867518493611296,1,0.7405384315255561,0.4499707333013414,0.0,0.0,0.2249853666506707,0.6749560999520121,0.0,0.0,0.0,1.1707512645843505
2022-07-13,118.73,-0.1585109071001432,0,0.33075543600089663,0.4399384528766525,1.0,-0.1585109071001432,0.21996922643832625,0.6599076793149787,-0.1585109071001432,-0.1635109071001432,-0.004905327213004296,1.1650083465465257
2022-07-20,41.01,1.2123872226286272,1,-0.6545944580139813,0.4542376460144604,0.0,0.0,0.2271188230072302,0.6813564690216906,0.0,0.0,0.0,1.1650083465465257
2022-07-27,54.99,0.9723586106564828,1,0.3408924652523775,0.45631069002695773,1.0,0.9723586106564828,0.22815534501347887,0.6844660350404366,0.6844660350404366,0.6794660350404366,0.020383981051213095,1.1887558546070354
2022-08-03,105.73,-0.3907121914310035,0,0.922713220585561,0.47582646838221143,1.0,-0.3907121914310035,0.23791323419110572,0.7137397025733172,-0.23791323419110572,-0.24291323419110572,-0.007287397025733171,1.180092918727849
2022-08-10,96.96,0.044657590759076,1,-0.082947129480753,0.47247460480489595,0.0,0.0,0.23623730240244797,0.7087119072073439,0.0,0.0,0.0,1.180092918727849
2022-08-17,99.91,-0.5107596837153437,0,0.030424917491749248,0.47255382380058303,1.0,-0.5107596837153437,0.23627691190029151,0.7088307357008745,-0.23627691190029151,-0.24127691190029152,-0.007238307357008745,1.1715510434722674
2022-08-24,90.73,-0.4614791138542929,0,-0.09188269442498243,0.46294259189289394,0.0,-0.0,0.23147129594644697,0.6944138878393409,-0.0,0.0,0.0,1.1715510434722674
2022-08-31,108.46,-0.4156371012354785,0,0.1954149674859471,0.4610299826772259,0.0,-0.0,0.23051499133861295,0.6915449740158388,-0.0,0.0,0.0,1.1715510434722674
2022-09-07,64.42,-0.000620925178516,0,-0.4060483127420247,0.4632750916419468,0.0,-0.0,0.2316375458209734,0.6949126374629202,-0.0,0.0,0.0,1.1715510434722674
2022-09-14,101.29,-0.5288774805015303,0,0.5723377832971128,0.46778217667338384,0.0,-0.0,0.23389108833669192,0.7016732650100758,-0.0,0.0,0.0,1.1715510434722674
2022-09-21,48.88,0.3091243862520458,0,-0.5174252147299832,0.47779765033426147,0.0,0.0,0.23889882516713074,0.7166964755013923,0.0,0.0,0.0,1.1715510434722674
2022-09-28,48.86,1.2795742939009416,1,-0.00040916530278234386,0.46958324774024407,0.0,0.0,0.23479162387012203,0.7043748716103662,0.0,0.0,0.0,1.1715510434722674
2022-10-05,63.38,0.8876617229409909,1,0.2971756037658617,0.430720849730379,1.0,0.8876617229409909,0.2153604248651895,0.6460812745955685,0.6460812745955685,0.6410812745955685,0.019232438237867053,1.1940828265583563
2022-10-12,64.38,-0.2620378999689344,0,0.015777847901546016,0.43064132532937954,1.0,-0.2620378999689344,0.21532066266468977,0.6459619879940693,-0.21532066266468977,-0.22032066266468978,-0.006609619879940693,1.1861903929696405
2022-10-19,47.72,0.559723386420788,1,-0.25877601739670697,0.4335438182848913,0.0,0.0,0.21677190914244565,0.650315727427337,0.0,0.0,0.0,1.1861903929696405
2022-10-26,63.99,0.3841225191436159,1,0.34094719195305956,0.4322858081697216,1.0,0.3841225191436159,0.2161429040848608,0.6484287122545824,0.3841225191436159,0.3791225191436159,0.011373675574308476,1.1996817376686388
2022-11-02,111.38,-0.3646974322140419,0,0.7405844663228629,0.4443673426133144,1.0,-0.3646974322140419,0.2221836713066572,0.6665510139199716,-0.2221836713066572,-0.2271836713066572,-0.0068155101391997154,1.1915052946217455
2022-11-09,119.64,-0.2416415914409896,0,0.0741605315137368,0.4414255432087998,0.0,-0.0,0.2207127716043999,0.6621383148131996,-0.0,0.0,0.0,1.1915052946217455
2022-11-16,47.51,0.3081456535466218,0,-0.6028920093614176,0.4481948088658463,0.0,0.0,0.22409740443292314,0.6722922132987694,0.0,0.0,0.0,1.1915052946217455
2022-11-23,74.43,-0.2400913610103453,0,0.5666175541991161,0.4412759948984949,0.0,-0.0,0.22063799744924745,0.6619139923477424,-0.0,0.0,0.0,1.1915052946217455
2022-11-30,88.57,-0.2422942305521056,0,0.18997715974741358,0.43660575170162463,0.0,-0.0,0.21830287585081232,0.654908627552437,-0.0,0.0,0.0,1.1915052946217455
2022-12-07,70.76,-0.3362068965517242,0,-0.20108388844981362,0.4391022793918045,0.0,-0.0,0.21955113969590226,0.6586534190877068,-0.0,0.0,0.0,1.1915052946217455
2022-12-14,90.73,0.0600683346191999,0,0.28222159412097225,0.4382105239614083,0.0,0.0,0.21910526198070415,0.6573157859421125,0.0,0.0,0.0,1.1915052946217455
2022-12-21,62.15,0.8119066773934032,1,-0.31500055108563874,0.40078506794665597,0.0,0.0,0.20039253397332799,0.6011776019199839,0.0,0.0,0.0,1.1915052946217455
2022-12-28,56.56,-0.2904879773691654,0,-0.08994368463395008,0.4014299257517355,1.0,-0.2904879773691654,0.20071496287586774,0.6021448886276032,-0.20071496287586774,-0.20571496287586774,-0.006171448886276032,1.18415198059826
2023-01-04,67.11,-0.2674713157502608,0,0.1865275813295615,0.4001182393048319,0.0,-0.0,0.20005911965241596,0.6001773589572479,-0.0,0.0,0.0,1.18415198059826
2023-01-11,46.97,-0.0274643389397487,0,-0.30010430636268814,0.4043452665437054,0.0,-0.0,0.2021726332718527,0.606517899815558,-0.0,0.0,0.0,1.18415198059826
2023-01-18,96.18,-0.0903514244125599,0,1.04769001490313,0.433111305933567,0.0,-0.0,0.2165556529667835,0.6496669589003505,-0.0,0.0,0.0,1.18415198059826
2023-01-25,112.61,-0.5591865731284966,0,0.17082553545435641,0.4325122207434401,0.0,-0.0,0.21625611037172005,0.6487683311151602,-0.0,0.0,0.0,1.18415198059826
2023-02-01,40.13,0.5848492399700971,0,-0.6436373323861113,0.44679397440785107,0.0,0.0,0.22339698720392553,0.6701909616117766,0.0,0.0,0.0,1.18415198059826
2023-02-08,49.16,1.0002034174125307,1,0.2250186892599051,0.44738609059734774,0.0,0.0,0.22369304529867387,0.6710791358960216,0.0,0.0,0.0,1.18415198059826
2023-02-15,45.68,0.4122154115586691,1,-0.07078925956061832,0.44492301593256994,1.0,0.4122154115586691,0.22246150796628497,0.6673845238988549,0.4122154115586691,0.4072154115586691,0.012216462346760071,1.19861812868208
2023-02-22,87.49,-0.1487027088810149,0,0.9152802101576181,0.4584414353501703,1.0,-0.1487027088810149,0.22922071767508514,0.6876621530252555,-0.1487027088810149,-0.1537027088810149,-0.004611081266430447,1.1930912030833103
2023-03-01,49.64,0.4093473005640611,1,-0.43262087095668067,0.4395941951599915,0.0,0.0,0.21979709757999574,0.6593912927399872,0.0,0.0,0.0,1.1930912030833103
2023-03-08,63.6,-0.3389937106918239,0,0.28122481869460114,0.43654634058272085,1.0,-0.3389937106918239,0.21827317029136042,0.6548195108740813,-0.21827317029136042,-0.22327317029136043,-0.006698195108740813,1.185099645422536
2023-03-15,98.33,-0.0423065188650462,0,0.5460691823899371,0.4414341842939306,0.0,-0.0,0.2207170921469653,0.6621512764408959,-0.0,0.0,0.0,1.185099645422536
2023-03-22,64.51,-0.2057045419314835,0,-0.3439438625038136,0.4466234534989819,0.0,-0.0,0.22331172674949096,0.6699351802484729,-0.0,0.0,0.0,1.185099645422536
2023-03-29,74.48,-0.4296455424274974,0,0.1545496822198109,0.44672743101233,0.0,-0.0,0.223363715506165,0.670091146518495,-0.0,0.0,0.0,1.185099645422536
2023-04-05,69.96,0.6010577472841625,0,-0.06068743286788414,0.43831567458965925,0.0,0.0,0.21915783729482963,0.6574735118844889,0.0,0.0,0.0,1.185099645422536
2023-04-12,42.04,1.823977164605138,1,-0.3990851915380217,0.4327740663630453,0.0,0.0,0.21638703318152264,0.6491610995445679,0.0,0.0,0.0,1.185099645422536
2023-04-19,94.17,-0.4443028565360518,0,1.2400095147478591,0.46897710724557545,1.0,-0.4443028565360518,0.23448855362278773,0.7034656608683632,-0.23448855362278773,-0.23948855362278773,-0.0071846566086836315,1.1765851114231023
2023-04-26,51.24,0.1855971896955504,1,-0.4558776680471488,0.4618132365755294,0.0,0.0,0.2309066182877647,0.6927198548632941,0.0,0.0,0.0,1.1765851114231023
2023-05-03,42.48,0.5955743879472695,1,-0.17096018735363006,0.4621035299218146,1.0,0.5955743879472695,0.2310517649609073,0.6931552948827219,0.5955743879472695,0.5905743879472695,0.017717231638418082,1.1974309423844993
2023-05-10,112.01,0.0669583072939916,1,1.6367702448210926,0.5067776819767884,1.0,0.0669583072939916,0.2533888409883942,0.7601665229651826,0.0669583072939916,0.061958307293991606,0.0018587492188197482,1.199656666213247
2023-05-17,118.72,-0.636455525606469,0,0.05990536559235782,0.5059100101898545,1.0,-0.636455525606469,0.25295500509492724,0.7588650152847818,-0.25295500509492724,-0.25795500509492725,-0.007738650152847817,1.190372942969891
2023-05-24,52.33,0.5797821517294095,1,-0.5592149595687332,0.5167681409700707,0.0,0.0,0.25838407048503537,0.7751522114551062,0.0,0.0,0.0,1.190372942969891
2023-05-31,60.75,0.8134979423868314,1,0.16090196827823422,0.5159633058024617,1.0,0.8134979423868314,0.2579816529012309,0.7739449587036926,0.7739449587036926,0.7689449587036926,0.023068348761110778,1.2178328811741104
2023-06-07,67.78,0.285039834759516,1,0.11572016460905354,0.5157463193238357,1.0,0.285039834759516,0.2578731596619179,0.7736194789857536,0.285039834759516,0.280039834759516,0.00840119504278548,1.2280641327383717
2023-06-14,119.51,-0.3357041251778094,0,0.7632044850988493,0.5194630530698047,1.0,-0.3357041251778094,0.25973152653490233,0.7791945796047071,-0.25973152653490233,-0.26473152653490234,-0.00794194579604707,1.218310913962094
2023-06-21,43.16,0.989805375347544,1,-0.6388586729144006,0.5281870207679842,0.0,0.0,0.2640935103839921,0.7922805311519763,0.0,0.0,0.0,1.218310913962094
2023-06-28,82.67,0.3481311237450102,1,0.9154309545875814,0.5338841563172146,1.0,0.3481311237450102,0.2669420781586073,0.8008262344758219,0.3481311237450102,0.3431311237450102,0.010293933712350305,1.2308521257514526
2023-07-05,110.17,-0.623037124444041,0,0.3326478771017298,0.5343220788709812,1.0,-0.623037124444041,0.2671610394354906,0.8014831183064717,-0.2671610394354906,-0.2721610394354906,-0.008164831183064717,1.2208024259333756
2023-07-12,87.1,-0.211251435132032,0,-0.20940364890623586,0.5365702714234083,0.0,-0.0,0.26828513571170415,0.8048554071351124,-0.0,0.0,0.0,1.2208024259333756
2023-07-19,79.39,0.185917621866734,0,-0.08851894374282432,0.5373934804985869,0.0,0.0,0.26869674024929346,0.8060902207478804,0.0,0.0,0.0,1.2208024259333756
2023-07-26,85.88,-0.4011411271541686,0,0.08174833102405832,0.5338006037986771,0.0,-0.0,0.26690030189933855,0.8007009056980157,-0.0,0.0,0.0,1.2208024259333756
2023-08-02,111.45,-0.5774786899955137,0,0.29774103400093166,0.5334191148154863,0.0,-0.0,0.26670955740774316,0.8001286722232295,-0.0,0.0,0.0,1.2208024259333756
2023-08-09,41.53,0.1769804960269685,0,-0.6273665320771646,0.5374379116605138,0.0,0.0,0.2687189558302569,0.8061568674907706,0.0,0.0,0.0,1.2208024259333756
2023-08-16,68.7,-0.3282387190684134,0,0.6542258608235012,0.5444789114511327,0.0,-0.0,0.27223945572556635,0.8167183671766991,-0.0,0.0,0.0,1.2208024259333756
